	α15.2,α46.4,α48.4,α51.5,α51.6,α20.4,α15.2.1,α46.4.1,α48.4.1,α51.5.1,α51.6.1,α20.4.1
bSNP275,0.0529945462189183,0.0183327649877029,0.0584867460050335,0.0228419808024306,0.0613767668310648,0.0338980953652995,0.0816254230308592,0.0315697977584938,0.0801853477283979,0.0413699697584213,0.0751400730447046,0.0404337404647129
bSNP280,0.0686226254854039,0.0288804302853161,0.0553166205298431,0.0517136681592037,0.0721451562339435,0.0070210033805462,0.0556630040532772,0.01477541375426,0.0677115520589608,0.0199399061916045,0.0796136099858586,0.0147852728330649
bSNP284,-0.0038823151764455,0.0121692994687898,0.0038219667790908,0.0228374921497448,0.0086994356010059,0.0104835198177217,-0.000112376603808472,0.0336702020572547,0.0024391086534785,0.0304209756866946,0.000524685999822027,0.0048283356715191
bSNP287,0.016934953459861,0.0182748934908283,0.0163412721845229,0.033173415144973,0.0473786547412473,0.0620639632660765,0.0303658194247509,0.0381765161252629,0.0376343475879604,0.037287492424865,0.04647744422877,0.0284141161597252
bSNP331,0.0184201253575958,0.0041833448945555,0.0231600352588178,0.0342248603612207,0.0335079525156259,0.0283176505141318,0.0251793839960465,0.0153991243828985,0.0372317098912376,0.0501463505564465,0.0378218558091346,0.0085711551965084
bSNP663,0.165262314105725,0.0979770294780266,0.0447302284389101,0.232761406153997,0.233666228757327,0.42142440503751,0.11731995371219,0.0838181318337129,0.0503425388060008,0.198471273151571,0.227103831561876,0.347493535240694
bSNP669,0.925086830507875,0.0440190709298081,0.039643370270309,0.0479975993275243,0.0622830154354573,0.0116121470994136,0.933454209180755,0.0153221701289237,0.024621647795269,0.0183292488022407,0.0376182571586664,0.0271820758557455
bSNP671,0.0851274723571126,0.0222448601373508,0.0644279088551962,0.024037096868445,0.0923260196135832,0.0553754135746267,0.0750393258080887,0.0581122245338047,0.0730608085997384,0.0135312112449154,0.0722276652222818,0.044360482475701
bSNP675,0.0944424532992577,0.0775385868125052,0.0749401755125143,0.067500555862983,0.0889714311566621,0.0287464463504324,0.0512435218686707,0.0573884678621305,0.0647969926127388,0.0681483097189228,0.100738964003175,0.0162808498191433
bSNP676,0.260619574681894,0.262492357549534,0.262887700484601,0.248695721972449,0.187908305403897,-0.0152653477114972,0.243098018314856,0.24315259547927,0.273799415492715,0.218003480553422,0.115761872252457,0.0032036884991764
bSNP678,0.0632867538289175,0.0690728016783712,0.0807206486089051,0.0778210124309458,0.0837558895716304,0.0104884987202352,0.060815281107001,0.0681480567146521,0.0924165295498432,0.0679291722116253,0.0935862945641824,0.0318258806261936
bSNP704,0.0360941506623265,0.0546263589150401,0.0341792694778733,0.0416927373486543,0.04501843097579,0.0023901089830814,0.0298237020266487,0.03985387042147,0.0406333531334165,0.0362098254911266,0.0326136640950099,0.0274681209225381
bSNP707,0.248321980100421,0.0345605472469944,-0.0081471415642477,0.0371644612892111,0.0140303550479797,-0.0103367021069864,0.349002474193971,0.0316076669812888,0.0025242207287905,0.0185502619957588,0.0101215136392307,0.0059590866980347
bSNP709,0.0167996304813525,0.0154964761628854,0.0188364369013678,0.0320135680867965,0.0427450196310369,0.0117499598313859,0.0424508181315135,0.050010820056094,0.0369370722225101,0.0397425249203667,0.0586144857957232,0.0205608093234572
bSNP712,0.295391961212822,0.270944205948465,0.199683236931029,0.639736063965224,0.523999099472178,0.0191475693887539,0.911344564894876,0.488419655912854,0.265286751549414,0.890717773305193,0.786932096613556,0.0194988252959338
bSNP723,0.0724460245252026,0.0223356795769222,-0.000784127404887868,0.0087697667356559,0.0081884625620565,0.206852319721462,0.107683792673779,0.0509881524452213,0.037465901034061,0.0439444699225268,0.0361598510615891,0.256430785102618
bSNP725,0.916555908737023,0.901243218559548,0.905068293741236,0.808458101626838,0.900969700568907,0.0166439629531839,0.571737002404306,0.929010230412872,0.915508614396112,0.636892084828525,0.913102722661162,0.0127319437051155
bSNP743,0.912883226030065,0.0565260728879878,0.0283612724368531,0.07284127189145,0.058584201013217,-0.014930837326381,0.927190538381673,0.0267401772830869,0.0440221869064471,0.0526645251103327,0.0464704748448985,0.0274793931777385
bSNP746,-0.0189558899737061,0.32974878149552,0.278629813872823,0.308636368866761,0.0089806884421141,-0.0012324167583592,-0.0464435306282433,0.379300047690272,0.361742704318249,0.204066428087968,-0.0425881228134961,0.0115354812848135
bSNP751,0.608020951114839,0.371078660839192,0.297248941304671,0.0518288640912336,0.0446246603027727,-0.0219058386422035,0.43079882769264,0.447964339177052,0.281769557761436,0.0678415135654263,0.0425494254217652,0.0080391468819294
bSNP754,0.0370623922432273,0.0619097978556013,0.0419185039988881,0.0448926554045581,0.0689968523316199,-0.0038720781283021,0.043673092273466,0.0563225873590326,0.0557933970090445,0.0367553252585202,0.0697643480203991,0.0154474566020312
bSNP757,0.385594531230739,0.895930459738549,0.281485337997679,0.442335155911441,0.100649529850796,-0.0084276253870929,0.622720285967179,0.290124769159453,0.238025584316711,0.320129520999528,0.0560402181815492,0.0235990486748099
bSNP762,0.702454013006812,0.328954647291539,0.180730709303825,0.546274961194113,0.0297440300889474,-0.0133035156741614,0.813820307990477,0.309630752790349,0.175949753484274,0.532058441115457,0.116545677285769,0.0063132227993795
bSNP772,0.668306320063085,0.0544209787323095,-0.0466774788812158,0.0453280480453444,-0.0402870963884369,0.0011912510190262,0.657946152366616,0.0536032862321117,0.0122007137920702,0.0530180943295918,-0.0453982225626015,-0.0053017200541569
bSNP775,0.0124972841167386,0.290728193129996,0.240556763771307,0.0259255891186868,0.0444363720055444,0.0035115655400733,0.0352469292837573,0.437517196891786,0.373033775219211,0.0410288040217697,0.045322444059855,0.0100323064622858
bSNP780,0.0595100456613106,0.011297003509153,0.0594310942222805,0.0254084290759998,0.0858207122231035,0.004425875452052,0.0811809153107905,0.0985769476181031,0.134623141840979,0.0560965675544951,0.0955909850374133,0.0166529469269117
bSNP790,0.608732984316959,0.725071707716555,0.328335111657218,0.33695577549464,0.105293411892247,0.0844883299378268,0.904393440179915,0.899983488881388,0.348001434309252,0.364915453595774,0.268971818399061,0.139793036074366
bSNP797,0.901748991739344,0.0833317004007345,0.0631273589753563,0.0783229363947732,0.0462643966916092,0.0084868373772273,0.298185978962969,0.1058360103519,0.062842420974889,0.0638627760552538,0.0026892047401845,-0.0141623006017903
bSNP805,0.0532790657889176,0.0286846696417959,0.0253059988795057,0.04495857958756,0.0726249118175895,0.913910200637961,0.0473520859409442,0.0172081781193277,0.0356776748841902,0.056850227738757,0.0511453696807938,0.476012247578667
bSNP807,0.89887162104997,0.896886581842179,0.885051378849396,0.910175411187158,0.890137768847931,0.0260627771201696,0.896616828876333,0.908508329302625,0.914486608720665,0.86458792925755,0.905203017365323,0.0016456186095984
bSNP809,-0.0350337977108261,0.273911489291318,0.162758361441428,0.0349078326462779,-0.0340222993168399,-0.0175055001890964,-0.0229745396646117,0.224710868699206,0.127982029047062,0.0736117782032941,-0.0437663321926877,0.0067401999330404
bSNP817,0.047717316224125,0.888855098483103,0.397412659163571,0.301477818085434,0.217562818309739,-0.0269317121964953,0.0200954124941544,0.528387198361861,0.356420173788269,0.294426839185848,0.151639292657125,0.0096582944334927
bSNP822,0.0243547962537622,0.0624728799568462,0.0792100714704434,0.0836868093757778,0.0804350123500937,0.006483553898404,0.0487652847250346,0.0708576686459419,0.075335968533616,0.0717373947415687,0.0603866051604996,0.0086711647754071
bSNP823,0.678260070578856,0.338852980258388,0.279377273857689,0.556992573745583,0.37487662339921,0.0050704935468245,0.483218258860264,0.467785518102738,0.248955744319488,0.2757784525302,0.395954464929033,0.0174906719491479
bSNP828,0.890770892074695,0.828275187957788,0.225591052517856,0.801255323247997,0.425947178682211,0.0061911591717884,0.874186784122209,0.882906698672437,0.889571958325142,0.847041429131682,0.587613597173615,0.0132019720997267
bSNP847,0.0585214780085961,0.210942568244198,0.223587374653792,0.0109562499735189,0.231488606309141,0.000604846700347438,0.0714198107496476,0.230985541550581,0.296002043113681,0.0161072248988782,0.280204110607456,0.0119981984812724
bSNP850,0.0446836550323422,0.0125103315607172,0.0610495121197256,0.0166993005689765,0.093826038087787,0.891763698764858,0.033269805518416,0.006369172383696,0.11218368986812,0.0368790702691553,0.0698884435261075,0.90329917948815
bSNP852,0.351874636060449,0.227262794708376,0.130731867012662,0.256063370563298,0.0968980652206655,-0.000886630582245473,0.349050979118091,0.251424040112814,0.0794272586971224,0.328409986637603,0.0553181121272812,0.0253971338510834
bSNP858,0.211201087966299,0.0986195050479256,0.0516841838202863,0.27047687770496,0.185302012703514,-0.009337297011984,0.201829851421113,0.103590084053512,0.0715981118114241,0.201747172904548,0.254283004249675,-0.000504805665496155
bSNP859,0.531588847027391,0.700689394882337,0.429254780507598,0.231004827238815,0.0993061053818893,0.0138571663844597,0.445731927531829,0.63375011874417,0.399450598899192,0.199937611971298,0.052576269864881,0.0103943434253903
bSNP1283,0.0707234540031057,0.138268845926492,0.0816744995232738,0.523482214319156,0.452708365214554,0.0119766316998946,0.0483029706832385,0.137910622006201,0.0737110580730913,0.2601803862593,0.318103005293305,0.0135300425210217
bSNP1295,-0.013403673146715,0.0247024780772976,-0.000431633941296194,0.0293241997139638,0.0050513713993028,0.919678381767265,-0.0072901379376677,-0.000201098277653688,-0.0164768814819737,0.0431042027606938,-0.0152961796835116,0.902540717545859
bSNP1304,0.0205158045479058,0.0317114010915903,0.0181306736461953,0.0250494975876426,0.0303808932022702,-0.0129547195793162,0.0281564327893159,0.0348029648425692,0.0566277717037122,0.0269939721315826,0.0335400455723658,0.0070256092373397
bSNP1305,0.0548695092137792,0.0461403596841495,0.0844219579636041,0.0351791406604106,0.0955309521631102,-0.0027491974046665,0.0515782131894796,0.0447521513071429,0.0516691859363075,0.0333234417210795,0.0578231288024028,-0.021296245950735
bSNP1308,0.0604191382570068,0.0908423650204495,0.0649858376099955,0.0761676352014861,0.0981061913084613,-0.0108876765255547,0.0621436862778953,0.0693732754123306,0.0523761853610028,0.0444368282661288,0.0672406748447248,0.000799534776718458
bSNP1313,0.102027139534471,0.0510635501050608,0.091543842803091,0.0452731717856997,0.101115634902335,0.0190128954092537,0.0883650661292934,0.0577323253098936,0.123376841723327,0.0463995847730042,0.102625556100413,0.0108888369257555
bSNP1325,0.106957148675319,0.109448825480533,0.15097513504723,0.0317424196305083,0.0829114638507428,-0.0094348164605311,0.108640580927854,0.182927332706723,0.418283864116809,0.108071452439089,0.0924855651211453,0.0289761816314625
bSNP1326,0.528109602832428,0.0887553419623168,0.155009459595965,0.0947532963453725,0.13131636035075,-0.0257710049939128,0.439614631551796,0.0913287979647767,0.17629760604491,0.0819336239795373,0.127734551963237,0.0275967844604825
bSNP1331,0.258345740620973,0.303701164222899,0.280506579386443,0.308886423864049,0.403351930823662,-0.0171322992884424,0.288290960604676,0.369062404511976,0.345401398012629,0.338328556372308,0.389923665249533,0.0822654466356161
bSNP1334,0.117226423672058,0.0461762061738464,0.11174546224609,0.0536944902654101,0.130821267777131,0.000115758981129698,0.068133764769254,0.0203213432164827,0.0556805532012996,0.0533108582269405,0.081230125429175,0.0589347865550456
bSNP1337,0.255034825752636,0.350522009284841,0.255507903980052,0.213116470735578,0.180249207240606,-0.0119962704128875,0.178014126635701,0.285563722902106,0.257795393819748,0.151112440963532,0.187462328301095,0.0160380835579763
bSNP1348,0.0420005515935661,0.012186159271713,0.0523638203922689,0.0125862867073064,0.0615491353649517,0.0098531390920595,0.0516612442262039,0.0533172003997171,0.0442826275919906,0.0543304947152917,0.0560279384829864,-0.0110694595171523
bSNP1354,0.0486904114822946,0.0307658599273854,0.049531498717014,0.0296226013376271,0.0471146543262306,-0.0043042070950134,0.0647878615627369,0.0310792264651877,0.0584021595245272,0.048259135785542,0.0513338789337869,0.0102901627034532
bSNP1361,0.0563207068324851,0.025438609576307,0.0308531949960254,0.0054060176198084,0.0836243009602502,0.0076839935232513,0.063863053281397,0.03424762442895,0.103591258050234,0.0393233105899104,0.0829557275155947,-0.000929667765751762
bSNP1363,0.125293816250477,0.108370765420308,0.14571143140585,0.0730866111885713,0.113243396580356,0.0081437226148077,0.0876748495678115,0.0852446132061095,0.12957078168083,0.0259635809888071,0.0746692243403239,0.0248232551954005
bSNP1370,0.0940403861530614,0.0287537828622723,0.0905517188380453,0.0369806849160913,0.0820845315764159,0.0066648759360538,0.0882026934801351,0.0328996769225736,0.0826508444948571,0.0197023551913986,0.0826391752534949,-0.0201101546661144
bSNP1373,0.122393788825986,0.365439170467056,0.235033335874335,0.904777271047853,0.718271030979512,0.0196738196029971,0.109506247317409,0.30500548126601,0.305464396361042,0.916078473801624,0.915333288782193,0.01099316030248
bSNP1396,0.0947281720305568,0.0387276575096317,0.124276232971222,0.234723420851688,0.308491535553975,0.0150624069405062,0.145556435120052,0.0968614142952147,0.18798803653953,0.231543466081599,0.282981433806234,0.0264896430632936
bSNP1397,0.0887066857346116,0.0066947990416076,0.0891970177260926,0.0233253473690702,0.108350436480271,-0.0048741057078314,0.0901513039077823,0.0334704904911233,0.0943938822057325,0.026687884581344,0.0960625609416589,0.0251978156191382
bSNP1400,0.0846270997821331,0.0334484029604762,0.0767766683636332,0.0651464864075693,0.0920499066686536,-0.0133740714929868,0.0523532498071978,0.0641738386166866,0.0645193773084349,0.0442835840465122,0.0882631627517765,-0.0189152948147988
bSNP1416,0.0841926131661013,0.0192842060696182,0.0869353848853826,0.141852904744445,0.145089016132337,0.0020994780503375,0.0675104549395291,0.0393193664925615,0.0848045895506114,0.100078527632619,0.129975888649693,0.0106304362564771
bSNP1419,0.873739731822656,0.203340501841729,0.603972180459666,0.915444921916018,0.744007249897779,-0.0052562594122569,0.900035154106419,0.926696101703059,0.901093646300965,0.927886398550391,0.889178508467442,-0.0067496916543463
bSNP1421,0.587649173813568,0.0295692009267041,0.0759124578513212,0.0627108368972572,0.101232469072772,0.0081275354555684,0.497039811401707,0.0353467870104108,0.0288661385989467,0.0436072228070576,0.0469365076116163,0.0044138466225553
bSNP2004,0.877034100897471,0.893292760722242,0.853155486946205,0.884861540400482,0.606109457293859,0.0046487516952672,0.913127177106202,0.935213428886636,0.908846099419677,0.925595562205545,0.905541028223269,0.0226568516081246
bSNP2038,0.881164866130796,0.168054335870015,0.179945064122901,0.148040150785663,0.192104525086503,-0.000575287310207839,0.91121287161798,0.1818103400058,0.19575698301761,0.143864656427336,0.194490304253717,0.009605004774784
bSNP2043,0.0642374669430113,0.045598344762735,0.0619043771615598,0.0342809033419209,0.902346520818231,-0.0018694172594349,0.0333739687798073,0.0462868556294897,0.0498585504783711,0.029564169701117,0.918893190026005,0.0070994775912365
bSNP2062,0.867076552712613,0.627478586576558,0.534820426123752,0.375977794195102,0.478616877424883,0.0070124370508374,0.886801854693216,0.499760188462305,0.551870305558913,0.40898469246439,0.540329519162756,-0.0065960852233497
bSNP2072,0.110057863837982,0.0426096209860825,0.102842996461201,0.0490685562398903,0.107466943798919,0.0094698879573095,0.0832239862181674,0.0652749565420022,0.096542325720663,0.053947631366112,0.0782867021518525,0.0242216980735492
bSNP2078,0.0254731088583556,0.0430516601906599,0.0639534415352147,-4.19447829989039e-05,0.035118703452757,-0.0223986190662273,0.0484075853681549,0.348172434480958,0.261678754209485,0.0468023848061264,0.0629238865283329,0.0206030024688845
bSNP2087,0.0379558919998982,0.0156742523195472,0.0402998017368613,0.0244605137012756,0.060401519207062,-0.0276097033680184,0.0497791065910754,0.0288336305007471,0.0656581937825953,0.0245772906711583,0.0478774700564963,0.0187530175556079
bSNP2096,0.0909536197452208,0.0220175198046157,0.077922839828882,0.0479512475838181,0.0979863446938993,0.0011066771417578,0.0616796421427725,0.0369939365323283,0.086769889953793,0.0504229248663443,0.0670261468205034,-0.000521788477489293
bSNP2102,0.0676616294260551,0.0302475328351088,0.0523393360883718,0.0241102694899286,0.0596161344951424,0.0713355835587393,0.0619482760886528,0.0336886844401629,0.0438350448041318,0.0124356906203779,0.0400409821332979,0.120076143412548
bSNP2128,0.0643251495024609,0.0310421100588231,0.0575694814286998,0.0440797505617593,0.0546408560847145,0.0118571603115462,0.0501480669127274,0.0281859354065878,0.0535722339299115,0.0512326707707756,0.061414501015545,0.0248289779029287
bSNP2923,0.385731832182101,0.6208968308759,0.392795933445377,0.392391494871425,0.267893953217916,NA,0.793153802194529,0.34906428722705,0.323019438712463,0.922384739575475,0.146134937300434,NA
bSNP2924,0.864140496322604,0.879931586253907,0.854530996622101,0.845953865870456,0.875949359440097,NA,0.883673989737718,0.887220936732249,0.875378035679432,0.905326329391801,0.886061429669514,NA
bSNP2925,0.857295781263907,0.923401135684364,0.853288723169021,0.58255204340766,0.861200311869395,NA,0.908047816456336,0.941091971647253,0.898668421276653,0.699992364502426,0.371846216662023,NA
bSNP2926,0.830087186619557,0.890611368751423,0.816200351766768,0.894073299412532,0.853037343086574,NA,0.838151702023422,0.918144990528112,0.847513581375474,0.926927277167201,0.863997596865233,NA
